type,name,mean
174,univariate,feature_constitution25,0.0001676693494303656
175,univariate,feature_constitution26,0.0001133597191895077
176,univariate,feature_constitution27,0.00020042766399876129
177,univariate,feature_constitution28,0.00012464948260617595
178,univariate,feature_constitution29,0.00014317472030580332
179,univariate,feature_constitution30,0.000233953387010326
180,univariate,feature_constitution31,7.951877552150637e-05
181,univariate,feature_constitution32,0.00016511021624381427
182,univariate,feature_constitution33,0.00021435890285299966
183,univariate,feature_constitution34,0.00024017201200975057
184,univariate,feature_constitution35,9.067151089936056e-05
185,univariate,feature_constitution36,0.0001363109413684554
186,univariate,feature_constitution37,0.0001277836561883441
187,univariate,feature_constitution38,0.00033391287923551047
188,univariate,feature_constitution39,9.125480493209905e-05
189,univariate,feature_constitution40,0.00015341179371988894
190,univariate,feature_constitution41,0.0001990611753951865
191,univariate,feature_constitution42,0.00020241415961228535
192,univariate,feature_constitution43,0.00016819964851842126
193,univariate,feature_constitution44,0.00019336937773975304
194,univariate,feature_constitution45,0.00012069629073261317
195,univariate,feature_constitution46,0.00022262475827928782
196,univariate,feature_constitution47,9.85958857825283e-05
197,univariate,feature_constitution48,5.869457312434183e-05
198,univariate,feature_constitution49,0.00019353743505657914
199,univariate,feature_constitution50,0.00022570826017257145
200,univariate,feature_constitution51,8.833627516814564e-05
201,univariate,feature_constitution52,0.0001846297636881683
202,univariate,feature_constitution53,7.162997402083559e-05
203,univariate,feature_constitution54,0.00014293143287761817
204,univariate,feature_constitution55,0.00022216494240182927
205,univariate,feature_constitution56,0.0002707005389514433
206,univariate,feature_constitution57,4.8965165234873896e-05
207,univariate,feature_constitution58,0.0002548256350025903
208,univariate,feature_constitution59,0.00019972684777729726
209,univariate,feature_constitution60,0.00020770881246516939
210,univariate,feature_constitution61,0.00033986911614202587
211,univariate,feature_constitution62,0.00015683640431693276
212,univariate,feature_constitution63,0.0002997756928997628
213,univariate,feature_constitution64,8.257331474178753e-05
214,univariate,feature_constitution65,0.00023397368420226335
215,univariate,feature_constitution66,0.0001613377045637601
216,univariate,feature_constitution67,0.0002669551750283631
217,univariate,feature_constitution68,0.0001534957398941843
218,univariate,feature_constitution69,0.0001745332376385237
219,univariate,feature_constitution70,0.00023598310589245352
220,univariate,feature_constitution71,0.00016543594143232917
221,univariate,feature_constitution72,0.0001536249364942345
222,univariate,feature_constitution73,0.0001769030539666221
223,univariate,feature_constitution74,7.124918255358826e-05
224,univariate,feature_constitution75,0.00016560021440680135
225,univariate,feature_constitution76,0.00023652023484653338
226,univariate,feature_constitution77,0.00010190251254125912
227,univariate,feature_constitution78,0.00022062646016252717
228,univariate,feature_constitution79,9.869071841776803e-05
229,univariate,feature_constitution80,0.00011820343792648963
230,univariate,feature_constitution81,0.00023485752831936698
231,univariate,feature_constitution82,0.00010889090359846707
232,univariate,feature_constitution83,0.0001515917727723082
233,univariate,feature_constitution84,0.0001162214273502473
234,univariate,feature_constitution85,0.00016043939150577752
235,univariate,feature_constitution86,0.00011225666318345958
236,univariate,feature_constitution87,0.00026811763451434206
237,univariate,feature_constitution88,0.000186230730594049
238,univariate,feature_constitution89,0.0003221210443157661
239,univariate,feature_constitution90,0.00030731964565302683
240,univariate,feature_constitution91,0.0002272645143509283
241,univariate,feature_constitution92,0.0001476608045884558
242,univariate,feature_constitution93,0.00011970599551126082
243,univariate,feature_constitution94,0.00015269283061599852
244,univariate,feature_constitution95,0.00020817363119805845
245,univariate,feature_constitution96,0.00022331310193733002
246,univariate,feature_constitution97,0.00016123426568825637
247,univariate,feature_constitution98,0.00010558882160193398
248,univariate,feature_constitution99,0.00012311961169815568
249,univariate,feature_constitution100,9.58404301380998e-05
250,univariate,feature_constitution101,0.00011776226927363318
251,univariate,feature_constitution102,0.0002550290668815075
252,univariate,feature_constitution103,0.00015170407301902207
253,univariate,feature_constitution104,0.0001442821847942284
254,univariate,feature_constitution105,8.28643141457192e-05
255,univariate,feature_constitution106,0.00013224400389966098
256,univariate,feature_constitution107,0.0001947555602892579
257,univariate,feature_constitution108,0.0002547131626333806
258,univariate,feature_constitution109,0.00018622558131632511
259,univariate,feature_constitution110,0.0002791975440984184
260,univariate,feature_constitution111,0.00033723630005039505
261,univariate,feature_constitution112,0.00019482333172170856
262,univariate,feature_constitution113,0.00022528028166568886
263,univariate,feature_constitution114,0.00028806922363142095
264,univariate,feature_wisdom1,0.00032229169944484454
265,univariate,feature_wisdom2,0.00018994590642419353
266,univariate,feature_wisdom3,0.0003764724429753128
267,univariate,feature_wisdom4,0.0003436833087998582
268,univariate,feature_wisdom5,0.00017971644913287077
269,univariate,feature_wisdom6,7.334870108856547e-05
270,univariate,feature_wisdom7,0.0001020306390442604
271,univariate,feature_wisdom8,0.0002065308905216852
272,univariate,feature_wisdom9,0.00017732740429927352
273,univariate,feature_wisdom10,0.0001764800971216904
274,univariate,feature_wisdom11,8.698057158899605e-05
275,univariate,feature_wisdom12,9.724051299896886e-05
276,univariate,feature_wisdom13,0.0001383450301882238
277,univariate,feature_wisdom14,0.0003068605149536834
278,univariate,feature_wisdom15,0.00014785015849026197
279,univariate,feature_wisdom16,0.00022939512250705918
280,univariate,feature_wisdom17,0.0002082837902651576
281,univariate,feature_wisdom18,0.00015478756444460464
282,univariate,feature_wisdom19,0.00017148909124880746
283,univariate,feature_wisdom20,0.0002563515972396673
284,univariate,feature_wisdom21,0.00019780033971769726
285,univariate,feature_wisdom22,0.0003049903566786972
286,univariate,feature_wisdom23,0.0005672355189190964
287,univariate,feature_wisdom24,0.00012218856953822335
288,univariate,feature_wisdom25,0.000288817414258706
289,univariate,feature_wisdom26,0.000275230584739694
290,univariate,feature_wisdom27,0.0001653920332033777
291,univariate,feature_wisdom28,0.00020542443225575775
292,univariate,feature_wisdom29,0.0002497105770893635
